0	0.764	8.846	0.2808146607566935	-0.006480000000000011
1	0.868	8.422	0.3031584709803856	0.20456000000000008
2	0.8459999999999999	8.501999999999999	0.29879250371083305	0.16906000000000004
3	0.908	8.106	0.31658420435508533	0.32710000000000006
4	0.8639999999999999	8.598	0.29793222233382666	0.22532000000000002
5	0.898	8.254	0.31274502249686736	0.30172000000000004
6	0.876	8.258	0.30983811864461575	0.267
7	0.852	8.572	0.29907683202245094	0.19208000000000006
8	0.868	8.498	0.29487445727906425	0.26450000000000007
9	0.8720000000000001	8.144	0.3114492137116486	0.2749600000000001
10	0.8859999999999999	8.317999999999998	0.30414838687389506	0.28984000000000004
11	0.8960000000000001	8.334	0.3049700824162378	0.30806000000000006
12	0.906	8.238	0.3109420639428831	0.33814
13	0.9	8.190000000000001	0.3118625117800328	0.3369
14	0.9299999999999999	8.192	0.31714918592564245	0.37129999999999996
15	0.898	8.452	0.2990420357591205	0.32526
16	0.914	8.163999999999998	0.3108232238312634	0.3572600000000001
17	0.922	8.388	0.31125950363525756	0.35208
18	0.916	8.41	0.30764573316488564	0.34516
19	0.9179999999999999	8.338	0.30565388015185085	0.35672000000000004
20	0.906	8.341999999999999	0.3054734219282648	0.3466600000000001
21	0.9279999999999999	8.164	0.3127431964609109	0.39174
22	0.932	8.144	0.31436640642039393	0.39960000000000007
23	0.922	8.27	0.3143153551018643	0.37576000000000004
24	0.9380000000000001	8.312000000000001	0.3149588210350559	0.40424000000000004
25	0.922	8.276	0.3126370538674569	0.37779999999999997
26	0.908	8.526	0.3008255049115215	0.33504
27	0.9120000000000001	8.538	0.3029556083370492	0.3542200000000001
28	0.9120000000000001	8.51	0.30457808637638417	0.34712000000000004
29	0.9180000000000001	8.256	0.30959612306327294	0.3651400000000001
30	0.9	8.447999999999999	0.3040375114789992	0.3229800000000001
31	0.906	8.308	0.3036355514179127	0.35204
32	0.908	8.306000000000001	0.30686580126083274	0.34824
33	0.906	8.236	0.3061699043796635	0.33746
34	0.9099999999999999	8.4	0.3068774213744579	0.34892
35	0.932	8.225999999999999	0.31237409684807005	0.40218
36	0.9259999999999999	8.006	0.31496570680073	0.3902
37	0.9	8.458000000000002	0.3027080404375403	0.3261600000000001
38	0.9039999999999999	8.446000000000002	0.30371985612957136	0.32134
39	0.9120000000000001	8.236	0.30831521600900985	0.35845999999999995
40	0.8879999999999999	8.366	0.30299920273820735	0.3250400000000001
41	0.914	8.476	0.30116632861748827	0.3419000000000001
42	0.908	8.216000000000001	0.3102294119997015	0.34734000000000004
43	0.922	8.308	0.31073229620160525	0.36624
44	0.9179999999999999	8.486	0.3018405959894725	0.35907999999999995
45	0.9179999999999999	8.178	0.3120947459981338	0.36854
46	0.9359999999999999	8.362	0.3065872888743464	0.38344
47	0.898	8.510000000000002	0.3008851149825646	0.31439999999999996
48	0.9179999999999999	8.428	0.30281089299121583	0.35366
49	0.908	8.464	0.3007487063839711	0.33882
50	0.9120000000000001	8.438	0.30515594192938417	0.3409000000000001
51	0.914	8.542000000000002	0.29963694098665955	0.3496
